Store,ABC_Class,XYZ_Class,Avg_Daily_Sales,Std_Daily_Sales,Total_Revenue,Days_In_Data,CV,Store_MAPE,Safety_Stock,Reorder_Point,EOQ_Days,Annual_SS_Cost,Current_SS,Current_SS_Cost,SS_Reduction,Annual_Cost_Saving,Inventory_Policy
809,A,Y,9378.90625,3063.3137013591645,5402250,576,0.3266173709070996,7.680674285329739,51179.72623987797,116832.06998987797,6.8,12794.931559969493,131304.6875,32826.171875,80124.96126012203,20031.240315030507,Safety stock + promo buffer. Weekly review. 99% SL.
810,A,Y,5945.973958333333,1327.2576727054309,3424881,576,0.22321955696514076,7.680674285329739,31056.65213573799,72678.46984407131,8.6,7764.163033934497,83243.63541666666,20810.908854166664,52186.98328092867,13046.745820232167,Safety stock + promo buffer. Weekly review. 99% SL.
811,C,Y,4185.303448275862,912.4088679437651,2427476,580,0.21800303830290546,9.793309633193047,12262.217742440649,41559.341880371685,10.2,3065.5544356101623,58594.24827586207,14648.562068965517,46332.03053342142,11583.007633355355,Min-max + buffer. Monthly review. 90% SL.
812,A,Y,6380.086805555556,2108.4751026603667,3674930,576,0.330477494573331,7.680674285329739,34880.53016944045,79541.13780832934,8.3,8720.132542360112,89321.21527777778,22330.303819444445,54440.68510833733,13610.171277084333,Safety stock + promo buffer. Weekly review. 99% SL.
813,A,X,5782.822608695652,1175.471412518499,3325123,575,0.20326949174455708,7.680674285329739,29996.942066521566,70476.70032739113,8.7,7499.235516630391,80959.51652173913,20239.879130434783,50962.57445521757,12740.643613804392,Lean automated reordering. Weekly cycle. 99% SL.
814,A,Y,8520.702422145328,2711.4080793281128,4924966,578,0.31821415007771614,7.680674285329739,46310.44976714303,105955.36672216032,7.2,11577.612441785757,119289.83391003459,29822.458477508648,72979.38414289156,18244.84603572289,Safety stock + promo buffer. Weekly review. 99% SL.
815,A,Y,9217.014285714286,2070.417990100883,3871146,420,0.22463000771409056,7.680674285329739,48166.220616660365,112685.32061666036,6.9,12041.555154165091,129038.2,32259.55,80871.97938333964,20217.99484583491,Safety stock + promo buffer. Weekly review. 99% SL.
816,B,Y,5173.548611111111,1399.358309237792,2979964,576,0.2704832629256488,7.680674285329739,19466.278217418425,55681.118495196206,9.2,4866.569554354606,72429.68055555556,18107.42013888889,52963.40233813714,13240.850584534284,Standard + variability buffer. Fortnightly. 95% SL.
817,A,Y,22144.622413793102,4752.622688784503,12843881,580,0.2146174633270903,9.212844546728887,116954.09194801493,271966.44884456665,4.4,29238.522987003733,310024.7137931034,77506.17844827585,193070.6218450885,48267.65546127212,Safety stock + promo buffer. Weekly review. 99% SL.
818,A,Y,6032.243944636678,1953.353156030157,3486637,578,0.3238186608429357,7.680674285329739,32873.121397049144,75098.82900950589,8.5,8218.280349262286,84451.4152249135,21112.853806228373,51578.29382786435,12894.573456966087,Safety stock + promo buffer. Weekly review. 99% SL.
819,A,Y,6165.225862068965,1263.9744656288653,3575831,580,0.2050167331914573,7.680674285329739,31999.17389297241,75155.75492745516,8.4,7999.793473243102,86313.16206896551,21578.290517241378,54313.9881759931,13578.497043998275,Safety stock + promo buffer. Weekly review. 99% SL.
820,A,X,12225.971428571429,2214.2537123739185,5134908,420,0.1811106565486754,7.680674285329739,62976.84309565456,148558.64309565455,6.0,15744.21077391364,171163.6,42790.9,108186.75690434544,27046.68922608636,Lean automated reordering. Weekly cycle. 99% SL.
821,A,Y,6926.296551724138,1896.5891596238225,4017252,580,0.27382442340729857,7.680674285329739,36902.09902844647,85386.17489051544,8.0,9225.524757111618,96968.15172413793,24242.037931034483,60066.05269569146,15016.513173922865,Safety stock + promo buffer. Weekly review. 99% SL.
822,A,Y,7865.079310344828,2370.282211523659,4561746,580,0.3013678715745511,7.680674285329739,42414.1696118048,97469.72478421859,7.5,10603.5424029512,110111.11034482758,27527.777586206896,67696.94073302278,16924.235183255696,Safety stock + promo buffer. Weekly review. 99% SL.
823,A,Y,5772.674137931034,1577.4064213077263,3348151,580,0.2732540212070726,7.680674285329739,30748.375571288954,71157.0945368062,8.7,7687.093892822239,80817.43793103448,20204.35948275862,50069.06235974553,12517.265589936382,Safety stock + promo buffer. Weekly review. 99% SL.
824,A,Y,6809.829310344828,2095.989161044353,3949701,580,0.30778879550774213,7.680674285329739,36831.78938240076,84500.59455481455,8.0,9207.94734560019,95337.61034482758,23834.402586206896,58505.82096242682,14626.455240606705,Safety stock + promo buffer. Weekly review. 99% SL.
825,C,Y,4376.204761904762,894.480233856559,1838006,420,0.20439633941333968,7.680674285329739,12516.29520755404,43149.72854088737,10.0,3129.07380188851,61266.86666666666,15316.716666666665,48750.57145911262,12187.642864778156,Min-max + buffer. Monthly review. 90% SL.
826,A,Y,8826.174216027875,2129.617848936821,5066224,574,0.24128436588862534,7.680674285329739,46410.63000851835,108193.84952071347,7.0,11602.657502129587,123566.43902439026,30891.609756097565,77155.80901587191,19288.95225396798,Safety stock + promo buffer. Weekly review. 99% SL.
827,A,Y,12494.61139896373,2848.8925061078953,7234380,579,0.2280096927499622,7.680674285329739,65374.52821355327,152836.8080062994,5.9,16343.632053388317,174924.55958549224,43731.13989637306,109550.03137193897,27387.50784298474,Safety stock + promo buffer. Weekly review. 99% SL.
828,B,Y,5195.053726169844,1707.1409026042923,2997546,577,0.32860890234968093,7.680674285329739,20068.24806578034,56433.62414896925,9.2,5017.062016445085,72730.75216637782,18182.688041594454,52662.50410059748,13165.62602514937,Standard + variability buffer. Fortnightly. 95% SL.
829,A,Y,5981.9602076124565,1494.4033860428206,3457573,578,0.2498183428470636,7.680674285329739,31559.42457075294,73433.14602404014,8.6,7889.856142688235,83747.44290657439,20936.860726643597,52188.01833582145,13047.004583955362,Safety stock + promo buffer. Weekly review. 99% SL.
830,A,Y,6139.460069444444,2028.548428152334,3536329,576,0.3304115354130638,7.680674285329739,33563.926491154445,76540.14697726555,8.4,8390.981622788611,85952.44097222222,21488.110243055555,52388.514481067774,13097.128620266943,Safety stock + promo buffer. Weekly review. 99% SL.
831,A,Y,12694.003472222223,3732.520293661726,7311746,576,0.2940380709544826,7.680674285329739,68229.27370303718,157087.29800859274,5.9,17057.318425759295,177716.04861111112,44429.01215277778,109486.77490807394,27371.693727018486,Safety stock + promo buffer. Weekly review. 99% SL.
832,A,Y,6526.089965397924,1577.3662389748104,3772080,578,0.24170157741284393,7.680674285329739,34321.59859770076,80004.22835548624,8.2,8580.39964942519,91365.25951557094,22841.314878892736,57043.660917870184,14260.915229467546,Safety stock + promo buffer. Weekly review. 99% SL.
833,A,Y,5533.668402777777,1528.3059548373108,3187393,576,0.2761831471633059,7.680674285329739,29511.989529346294,68247.66834879073,8.9,7377.9973823365735,77471.35763888888,19367.83940972222,47959.368109542585,11989.842027385646,Safety stock + promo buffer. Weekly review. 99% SL.
834,A,Y,5845.9051724137935,1722.2100222083727,3390625,580,0.29460108766992993,7.680674285329739,31429.195411472545,72350.5316183691,8.7,7857.298852868136,81842.6724137931,20460.668103448275,50413.47700232056,12603.36925058014,Safety stock + promo buffer. Weekly review. 99% SL.
835,B,Y,5071.618374558304,1616.7994143181938,2870536,566,0.31879358715727574,7.680674285329739,19499.589808961886,55000.91843087001,9.3,4874.8974522404715,71002.65724381625,17750.664310954064,51503.06743485437,12875.766858713592,Standard + variability buffer. Fortnightly. 95% SL.
836,A,Y,5857.682291666667,2164.1430318636817,3374025,576,0.3694538085383127,7.680674285329739,32659.9742975539,73663.75033922057,8.6,8164.993574388475,82007.55208333334,20501.888020833336,49347.577785779446,12336.894446444861,Safety stock + promo buffer. Weekly review. 99% SL.
837,C,Y,3332.0127737226276,1538.9856146037207,1825943,548,0.46187866587447635,7.680674285329739,10780.776174314726,34104.86559037312,11.5,2695.1940435786814,46648.178832116784,11662.044708029196,35867.40265780206,8966.850664450514,Min-max + buffer. Monthly review. 90% SL.
838,A,Y,7824.723183391004,1920.1857388266676,4522690,578,0.24539982997769333,7.680674285329739,41210.09430802781,95983.15659176483,7.5,10302.523577006952,109546.12456747405,27386.531141868512,68336.03025944624,17084.00756486156,Safety stock + promo buffer. Weekly review. 99% SL.
839,B,Y,5441.358620689655,1629.43150888693,3155988,580,0.2994530635586762,7.680674285329739,20734.513493976992,58824.02383880458,9.0,5183.628373494248,76179.02068965517,19044.755172413792,55444.507195678176,13861.126798919544,Standard + variability buffer. Fortnightly. 95% SL.
840,A,Y,7427.008620689655,1961.2310702225752,4307665,580,0.2640674288109901,7.680674285329739,39408.843970035916,91397.9043148635,7.7,9852.210992508979,103978.12068965517,25994.530172413793,64569.27671961926,16142.319179904815,Safety stock + promo buffer. Weekly review. 99% SL.
841,C,Y,3055.1475694444443,1137.6855639996547,1759765,576,0.3723831789266187,7.680674285329739,9402.992474318633,30789.025460429744,12.0,2350.7481185796582,42772.06597222222,10693.016493055555,33369.073497903584,8342.268374475896,Min-max + buffer. Monthly review. 90% SL.
842,A,Y,18155.79761904762,3715.8448660741196,7625435,420,0.20466436914761327,7.680674285329739,94222.36563592398,221312.9489692573,4.9,23555.591408980996,254181.16666666666,63545.291666666664,159958.80103074267,39989.70025768567,Safety stock + promo buffer. Weekly review. 99% SL.
843,A,Y,9596.620689655172,2285.0609605333448,5566040,580,0.23811100119821993,7.680674285329739,50400.867446744545,117577.21227433076,6.8,12600.216861686136,134352.6896551724,33588.1724137931,83951.82220842785,20987.955552106963,Safety stock + promo buffer. Weekly review. 99% SL.
844,C,Y,4206.512152777777,1501.4909911064383,2422951,576,0.35694440823496165,7.680674285329739,12843.552903218062,42289.1379726625,10.2,3210.8882258045155,58891.17013888888,14722.79253472222,46047.61723567082,11511.904308917705,Min-max + buffer. Monthly review. 90% SL.
845,B,Y,4834.163763066202,1034.5457819159355,2774810,574,0.21400718565225982,7.680674285329739,17799.046295131164,51638.19263659458,9.5,4449.761573782791,67678.29268292683,16919.573170731706,49879.24638779566,12469.811596948915,Standard + variability buffer. Fortnightly. 95% SL.
846,A,Y,9255.0,2824.418934931574,5330880,576,0.30517762668088316,7.680674285329739,49996.621434597895,114781.6214345979,6.9,12499.155358649474,129570.0,32392.5,79573.3785654021,19893.344641350526,Safety stock + promo buffer. Weekly review. 99% SL.
847,A,Y,7235.034843205575,1887.7022946981372,4152910,574,0.2609112928420627,7.680674285329739,38340.565127225396,88985.80902966442,7.8,9585.141281806349,101290.48780487805,25322.621951219513,62949.922677652656,15737.480669413164,Safety stock + promo buffer. Weekly review. 99% SL.
848,A,Y,6610.531194295901,2118.869425502371,3708508,561,0.3205293739980688,7.680674285329739,35968.043151981874,82241.76151205317,8.1,8992.010787995468,92547.4367201426,23136.85918003565,56579.39356816073,14144.848392040183,Safety stock + promo buffer. Weekly review. 99% SL.
849,A,Y,8113.572413793104,1846.9943936254858,4705872,580,0.22764255982797274,7.680674285329739,42446.2819664519,99241.28886300363,7.3,10611.570491612974,113590.01379310346,28397.503448275864,71143.73182665155,17785.932956662888,Safety stock + promo buffer. Weekly review. 99% SL.
850,A,Y,6170.180701754386,1845.4906417919085,3517003,570,0.2990983134849154,7.680674285329739,33239.802558443786,76431.06747072449,8.4,8309.950639610946,86382.52982456141,21595.632456140353,53142.727266117625,13285.681816529406,Safety stock + promo buffer. Weekly review. 99% SL.
851,B,Y,5568.945238095238,1254.8611479259098,2338957,420,0.22533192449834782,7.680674285329739,20586.935459115954,59569.55212578262,8.9,5146.733864778988,77965.23333333334,19491.308333333334,57378.29787421739,14344.574468554347,Standard + variability buffer. Fortnightly. 95% SL.
852,B,Y,4654.484429065744,1420.8967219885553,2690292,578,0.3052747825549736,7.680674285329739,17783.260345966184,50364.65134942639,9.7,4445.815086491546,65162.78200692042,16290.695501730104,47379.52166095423,11844.880415238558,Standard + variability buffer. Fortnightly. 95% SL.
853,A,Y,9187.706086956521,2178.4941108859975,5282931,575,0.23710968660379034,7.680674285329739,48234.99191351492,112548.93452221056,6.9,12058.74797837873,128627.8852173913,32156.971304347826,80392.8933038764,20098.2233259691,Safety stock + promo buffer. Weekly review. 99% SL.
854,A,Y,6670.248263888889,1791.5730700181816,3842063,576,0.2685916624299166,7.680674285329739,35459.81035920636,82151.54820642859,8.1,8864.95258980159,93383.47569444444,23345.86892361111,57923.665335238074,14480.916333809519,Safety stock + promo buffer. Weekly review. 99% SL.
855,A,Y,5702.186086956522,1684.4855163694206,3278757,575,0.2954104777854586,7.680674285329739,30667.640965218645,70582.9435739143,8.8,7666.910241304661,79830.6052173913,19957.651304347826,49162.964252172664,12290.741063043166,Safety stock + promo buffer. Weekly review. 99% SL.
856,A,Y,7136.543103448276,1493.2205842288638,4139195,580,0.2092358390587399,7.680674285329739,37093.29816177603,87049.09988591397,7.8,9273.324540444008,99911.60344827587,24977.900862068967,62818.30528649984,15704.57632162496,Safety stock + promo buffer. Weekly review. 99% SL.
857,A,Y,7278.30276816609,1739.3058098564193,4206859,578,0.23897134610335416,7.680674285329739,38237.69020109024,89185.80957825287,7.8,9559.42255027256,101896.23875432526,25474.059688581314,63658.548553235014,15914.637138308753,Safety stock + promo buffer. Weekly review. 99% SL.
858,C,X,4675.880952380952,947.013179384264,1963870,420,0.20253149920381233,7.680674285329739,13365.115567430368,46096.28223409703,9.7,3341.278891857592,65462.33333333333,16365.583333333332,52097.21776590296,13024.30444147574,Min-max automated. Monthly review. 90% SL.
859,A,X,7384.454761904762,1354.781017048099,3101471,420,0.18346391991419608,7.680674285329739,38064.84370644004,89756.02703977338,7.7,9516.21092661001,103382.36666666667,25845.591666666667,65317.522960226626,16329.380740056657,Lean automated reordering. Weekly cycle. 99% SL.
860,A,Y,5645.374137931034,1458.6272604729888,3274317,580,0.2583756585188097,7.680674285329739,29885.67370638293,69403.29267190017,8.8,7471.418426595733,79035.23793103447,19758.809482758617,49149.564224651534,12287.391056162884,Safety stock + promo buffer. Weekly review. 99% SL.
861,C,Y,3465.4145907473307,924.1208843616138,1947563,562,0.26666964663593784,7.680674285329739,10145.665169727637,34403.56730495895,11.2,2536.4162924319094,48515.80427046263,12128.951067615657,38370.13910073499,9592.534775183747,Min-max + buffer. Monthly review. 90% SL.
862,A,Y,8692.11724137931,2233.8894835180836,5041428,580,0.25700176625362664,7.680674285329739,45989.09213755031,106833.91282720548,7.1,11497.273034387577,121689.64137931034,30422.410344827586,75700.54924176003,18925.137310440008,Safety stock + promo buffer. Weekly review. 99% SL.
863,A,Y,7734.519756838906,2818.915284716744,5089314,658,0.36445899336209503,7.680674285329739,43012.63324445793,97154.27154233027,7.5,10753.158311114483,108283.27659574468,27070.81914893617,65270.64335128675,16317.660837821688,Safety stock + promo buffer. Weekly review. 99% SL.
864,B,Y,4239.714782608696,1099.9772322828662,2437836,575,0.2594460450016523,7.680674285329739,15880.042719058694,45558.04619731956,10.2,3970.0106797646736,59356.00695652174,14839.001739130435,43475.96423746305,10868.991059365762,Standard + variability buffer. Fortnightly. 95% SL.
865,A,Y,7426.041666666667,1675.819650460504,4277400,576,0.22566795685819663,7.680674285329739,38821.546300938746,90803.83796760542,7.7,9705.386575234686,103964.58333333334,25991.145833333336,65143.0370323946,16285.75925809865,Safety stock + promo buffer. Weekly review. 99% SL.
866,A,Y,6842.567474048443,1796.7927810033377,3955004,578,0.2625904366771637,7.680674285329739,36285.67849729377,84183.65081563286,8.0,9071.419624323442,95795.9446366782,23948.98615916955,59510.26613938444,14877.56653484611,Safety stock + promo buffer. Weekly review. 99% SL.
867,B,Y,4321.378254211332,1423.8141678668667,2821860,653,0.32948149504832414,7.680674285329739,16700.333991025178,46949.9817705045,10.1,4175.0834977562945,60499.29555895865,15124.823889739662,43798.96156793347,10949.740391983367,Standard + variability buffer. Fortnightly. 95% SL.
868,A,X,9522.76643598616,1923.8851693019694,5504159,578,0.20203006996282963,7.680674285329739,49376.710516083855,116036.07556798698,6.8,12344.177629020964,133318.73010380624,33329.68252595156,83942.01958772239,20985.504896930597,Lean automated reordering. Weekly cycle. 99% SL.
869,A,Y,5997.947916666667,2088.0881092677155,3454818,576,0.34813375145614156,7.680674285329739,33078.70369829756,75064.33911496424,8.5,8269.67592457439,83971.27083333334,20992.817708333336,50892.56713503578,12723.141783758945,Safety stock + promo buffer. Weekly review. 99% SL.
870,A,X,6918.867957746479,1430.1907872733152,3929917,568,0.20670878473292006,7.680674285329739,35931.16306787068,84363.23877209603,8.0,8982.79076696767,96864.1514084507,24216.037852112677,60932.98834058003,15233.247085145007,Lean automated reordering. Weekly cycle. 99% SL.
871,A,Y,6113.491349480969,1669.0305037002947,3533598,578,0.27300774766647773,7.680674285329739,32560.361457712395,75354.80090407918,8.5,8140.090364428099,85588.87889273357,21397.219723183392,53028.517435021175,13257.129358755294,Safety stock + promo buffer. Weekly review. 99% SL.
872,A,Y,8823.25,1966.1134656982542,5082192,576,0.22283324916535904,7.680674285329739,46078.67501090721,107841.4250109072,7.0,11519.668752726802,123525.5,30881.375,77446.8249890928,19361.7062472732,Safety stock + promo buffer. Weekly review. 99% SL.
873,C,Y,3864.6961805555557,1015.3705032339473,2226065,576,0.26272970908879734,7.680674285329739,11296.258956789256,38349.13222067815,10.6,2824.064739197314,54105.74652777778,13526.436631944445,42809.487570988524,10702.371892747131,Min-max + buffer. Monthly review. 90% SL.
874,B,Y,4511.45,1007.6495569492567,2616641,580,0.2233538123993964,7.680674285329739,16665.752586486673,48245.90258648667,9.9,4166.438146621668,63160.299999999996,15790.074999999999,46494.547413513326,11623.636853378332,Standard + variability buffer. Fortnightly. 95% SL.
875,B,Y,5113.850694444444,1516.1343195971745,2945578,576,0.29647606279242056,7.680674285329739,19460.367632612953,55257.32249372406,9.3,4865.091908153238,71593.90972222222,17898.477430555555,52133.54208960927,13033.385522402317,Standard + variability buffer. Fortnightly. 95% SL.
876,A,Y,9176.024263431542,4031.984136352617,5294566,577,0.43940425838028274,7.680674285329739,53166.87353000748,117399.04337402826,6.9,13291.71838250187,128464.33968804158,32116.084922010396,75297.4661580341,18824.366539508526,Safety stock + promo buffer. Weekly review. 99% SL.
877,A,Y,6373.774247491639,1604.9136550209535,3811517,598,0.2517995763110935,7.680674285329739,33652.89585612127,78269.31558856275,8.3,8413.223964030318,89232.83946488294,22308.209866220735,55579.94360876167,13894.985902190418,Safety stock + promo buffer. Weekly review. 99% SL.
878,A,Y,8838.62218370884,2482.804065395801,5099885,577,0.2809039705274486,7.680674285329739,47233.468129119945,109103.82341508183,7.0,11808.367032279986,123740.71057192376,30935.17764298094,76507.2424428038,19126.81061070095,Safety stock + promo buffer. Weekly review. 99% SL.
879,C,Y,3701.2642857142855,1017.5522547192431,1554531,420,0.2749201829890058,7.680674285329739,10873.773860495952,36782.62386049595,10.9,2718.443465123988,51817.7,12954.425,40943.926139504045,10235.981534876011,Min-max + buffer. Monthly review. 90% SL.
880,A,Y,7433.146086956522,1590.6847580609247,4274059,575,0.21399885586161344,7.680674285329739,38698.18497514823,90730.20758384388,7.7,9674.546243787057,104064.0452173913,26016.011304347827,65365.86024224308,16341.46506056077,Safety stock + promo buffer. Weekly review. 99% SL.
881,B,Y,4220.157986111111,1542.9371136686393,2430811,576,0.365611220894235,7.680674285329739,16607.596993597454,46148.70289637524,10.2,4151.899248399363,59082.21180555556,14770.55295138889,42474.614811958105,10618.653702989526,Standard + variability buffer. Fortnightly. 95% SL.
882,A,Y,6573.9876325088335,1671.1973996267895,3720877,566,0.25421365129477885,7.680674285329739,34743.381413873234,80761.29484143507,8.2,8685.845353468309,92035.82685512367,23008.956713780917,57292.445441250435,14323.111360312609,Safety stock + promo buffer. Weekly review. 99% SL.
883,B,Y,4785.213541666667,1338.2067798457012,2756283,576,0.2796545584002528,7.680674285329739,18075.436787442784,51571.931579109456,9.6,4518.859196860696,66992.98958333334,16748.247395833336,48917.55279589056,12229.38819897264,Standard + variability buffer. Fortnightly. 95% SL.
884,B,Y,5325.945238095238,1415.1034351161434,2236897,420,0.2656999596980908,7.680674285329739,19999.78691915473,57281.4035858214,9.1,4999.946729788682,74563.23333333334,18640.808333333334,54563.44641417861,13640.861603544652,Standard + variability buffer. Fortnightly. 95% SL.
885,A,Y,5272.475609756098,1402.1857191016454,3026401,574,0.2659444676248602,7.680674285329739,27998.25863212126,64905.58790041394,9.1,6999.564658030315,73814.65853658537,18453.664634146342,45816.39990446411,11454.099976116027,Safety stock + promo buffer. Weekly review. 99% SL.
886,A,Y,6385.659722222223,1745.3336201852042,3678140,576,0.2733207994330497,7.680674285329739,34014.42809817452,78714.04615373007,8.3,8503.60702454363,89399.23611111112,22349.80902777778,55384.808012936606,13846.202003234152,Safety stock + promo buffer. Weekly review. 99% SL.
887,A,Y,6909.797891036907,2132.418198387091,3931675,569,0.3086078973674718,7.680674285329739,37386.64141847719,85755.22665573555,8.0,9346.660354619298,96737.1704745167,24184.292618629173,59350.5290560395,14837.632264009875,Safety stock + promo buffer. Weekly review. 99% SL.
888,A,Y,7828.63275862069,1711.5139672421355,4540607,580,0.21862233419462168,7.680674285329739,40823.14050724828,95623.56981759312,7.5,10205.78512681207,109600.85862068966,27400.214655172414,68777.71811344137,17194.429528360342,Safety stock + promo buffer. Weekly review. 99% SL.
889,C,Y,4149.058925476603,1261.8384955622778,2394007,577,0.3041264340243927,7.680674285329739,12347.606122987945,41391.01860132416,10.3,3086.9015307469863,58086.82495667244,14521.70623916811,45739.2188336845,11434.804708421125,Min-max + buffer. Monthly review. 90% SL.
890,B,Y,5564.916666666667,1544.3645263262881,2337265,420,0.27751799691393186,7.680674285329739,21001.381456575466,59955.79812324214,8.9,5250.345364143866,77908.83333333334,19477.208333333336,56907.45187675788,14226.86296918947,Standard + variability buffer. Fortnightly. 95% SL.
891,A,Y,8120.0,2016.4536708369383,4660880,574,0.2483317328616919,7.680674285329739,42814.18976153709,99654.1897615371,7.3,10703.547440384273,113680.0,28420.0,70865.8102384629,17716.452559615725,Safety stock + promo buffer. Weekly review. 99% SL.
892,A,Y,7663.376736111111,2885.480988990063,4414105,576,0.3765286620182973,7.680674285329739,42886.74370439867,96530.38085717645,7.6,10721.685926099668,107287.27430555556,26821.81857638889,64400.53060115689,16100.132650289223,Safety stock + promo buffer. Weekly review. 99% SL.
893,B,Y,6407.964285714285,1347.3896804520762,2691345,420,0.2102679759710747,7.680674285329739,23563.326818302332,68419.07681830233,8.3,5890.831704575583,89711.5,22427.875,66148.17318169767,16537.043295424417,Standard + variability buffer. Fortnightly. 95% SL.
894,A,Y,8506.794014084508,2718.197523329957,4831859,568,0.31953254290976113,7.680674285329739,46263.74255218969,105811.30065078124,7.2,11565.935638047422,119095.1161971831,29773.779049295776,72831.37364499341,18207.843411248352,Safety stock + promo buffer. Weekly review. 99% SL.
895,A,X,9200.671304347827,1753.5695466211598,5290386,575,0.1905914784492411,7.680674285329739,47531.313095122205,111936.012225557,6.9,11882.828273780551,128809.39826086958,32202.349565217395,81278.08516574738,20319.521291436846,Lean automated reordering. Weekly cycle. 99% SL.
896,A,Y,6982.139655172414,1489.6859550628299,4049641,580,0.2133566540679634,7.680674285329739,36342.08863251522,85217.06621872212,7.9,9085.522158128804,97749.95517241379,24437.488793103446,61407.86653989857,15351.966634974642,Safety stock + promo buffer. Weekly review. 99% SL.
897,C,Z,3549.1113043478263,2037.2089197506755,2040739,575,0.5740053622029266,7.680674285329739,12303.688016022597,37147.467146457384,11.1,3075.9220040056493,49687.55826086957,12421.889565217392,37383.87024484697,9345.967561211743,Consider rationalising. Monthly review. 90% SL.
898,A,Y,6602.479238754326,2922.436005277249,3816233,578,0.44262706471283325,7.680674285329739,38326.53193150926,84543.88660278954,8.1,9581.632982877314,92434.70934256056,23108.67733564014,54108.1774110513,13527.044352762825,Safety stock + promo buffer. Weekly review. 99% SL.
899,B,Y,5300.704861111111,2184.867177666846,3053206,576,0.41218427264197155,7.680674285329739,21388.999646281103,58493.933674058884,9.1,5347.249911570276,74209.86805555556,18552.46701388889,52820.86840927446,13205.217102318615,Standard + variability buffer. Fortnightly. 95% SL.
900,B,Y,5692.676190476191,1144.578466623206,2390924,420,0.20106157953232578,7.680674285329739,20868.59394388606,60717.327277219396,8.8,5217.148485971515,79697.46666666667,19924.36666666667,58828.872722780616,14707.218180695154,Standard + variability buffer. Fortnightly. 95% SL.
901,A,Y,7284.56724137931,1991.8939271173613,4225049,580,0.2734402554214329,7.680674285329739,38804.59067251598,89796.56136217115,7.8,9701.147668128995,101983.94137931034,25495.985344827586,63179.350706794365,15794.837676698591,Safety stock + promo buffer. Weekly review. 99% SL.
902,C,X,5001.0142857142855,983.5228070397086,2100426,420,0.19666466657557924,7.680674285329739,14267.089939100126,49274.18993910012,9.4,3566.7724847750314,70014.2,17503.55,55747.11006089987,13936.777515224967,Min-max automated. Monthly review. 90% SL.
903,A,X,11726.147619047619,2265.592805641127,4924982,420,0.19320862053288182,7.680674285329739,60628.14010591156,142711.17343924489,6.1,15157.03502647789,164166.06666666665,41041.51666666666,103537.92656075509,25884.481640188773,Lean automated reordering. Weekly cycle. 99% SL.
904,B,Y,6049.45,1447.1072024043674,2540769,420,0.2392130197628491,7.680674285329739,22478.8214472896,64824.9714472896,8.5,5619.7053618224,84692.3,21173.075,62213.4785527104,15553.3696381776,Standard + variability buffer. Fortnightly. 95% SL.
905,A,Y,8999.5,2739.3491572301245,5183712,576,0.30438903908329623,7.680674285329739,48598.79376031516,111595.29376031517,7.0,12149.69844007879,125993.0,31498.25,77394.20623968483,19348.55155992121,Safety stock + promo buffer. Weekly review. 99% SL.
906,A,Y,11026.967128027682,2752.162242549698,6373587,578,0.24958469637171743,7.680674285329739,58170.347431129914,135359.11732732368,6.3,14542.586857782479,154377.53979238754,38594.384948096886,96207.19236125762,24051.798090314405,Safety stock + promo buffer. Weekly review. 99% SL.
907,A,Y,6155.638888888889,1406.32800113035,3545648,576,0.2284617448350997,7.680674285329739,32212.973256577232,75302.44547879945,8.4,8053.243314144308,86178.94444444444,21544.73611111111,53965.97118786721,13491.492796966802,Safety stock + promo buffer. Weekly review. 99% SL.
908,B,Y,4288.930795847751,1623.3111246258995,2479002,578,0.3784885328990335,7.680674285329739,16992.535749855575,47015.05132078983,10.1,4248.133937463894,60045.031141868516,15011.257785467129,43052.49539201294,10763.123848003235,Standard + variability buffer. Fortnightly. 95% SL.
909,A,Y,10439.64677804296,2807.053807088973,4374212,419,0.2688839830283214,7.680674285329739,55505.14233882324,128582.66978512396,6.5,13876.28558470581,146155.05489260145,36538.76372315036,90649.91255377821,22662.478138444552,Safety stock + promo buffer. Weekly review. 99% SL.
910,A,Y,5671.09705372617,1690.9706822423354,3272223,577,0.29817346912292575,7.680674285329739,30538.384600332192,70236.06397641539,8.8,7634.596150083048,79395.35875216639,19848.839688041597,48856.97415183419,12214.243537958548,Safety stock + promo buffer. Weekly review. 99% SL.
911,A,Y,9929.755172413794,2312.4772350032827,5759258,580,0.2328836104063933,7.680674285329739,52048.161610449875,121556.44781734643,6.6,13012.040402612469,139016.57241379312,34754.14310344828,86968.41080334326,21742.102700835814,Safety stock + promo buffer. Weekly review. 99% SL.
912,A,Y,5789.444827586207,1438.9893241495492,3357878,580,0.24855394031788486,7.680674285329739,30528.571764660206,71054.68555776365,8.7,7632.1429411650515,81052.2275862069,20263.056896551723,50523.65582154669,12630.913955386672,Safety stock + promo buffer. Weekly review. 99% SL.
913,A,Y,8980.395470383275,2519.5475934067867,5154747,574,0.2805608730390639,7.680674285329739,47983.9942114217,110846.76250410463,7.0,11995.998552855424,125725.53658536586,31431.384146341465,77741.54237394416,19435.38559348604,Safety stock + promo buffer. Weekly review. 99% SL.
914,A,Y,9547.989655172414,2446.901924025467,5537834,580,0.25627404431674383,7.680674285329739,50502.62226543943,117338.54985164633,6.8,12625.655566359857,133671.8551724138,33417.96379310345,83169.23290697439,20792.308226743597,Safety stock + promo buffer. Weekly review. 99% SL.
