Store,Date,Forecast,Lower_CI,Upper_CI
30,2014-04-19,6055.403226913788,4998.197162862958,7026.399886881491
30,2014-04-22,4811.565017206893,3770.7949218993153,5899.700975505493
30,2014-04-23,3208.1298429272733,2175.6579498601395,4288.524377187903
30,2014-04-24,3779.9314684427645,2756.6226183407257,4839.4523576428355
30,2014-04-25,3004.117604927692,1950.231405367517,4078.712683912379
30,2014-04-26,4229.062375999202,3200.912634110281,5251.771045262278
30,2014-04-28,6344.6767145698,5293.541059333919,7387.107091972627
30,2014-04-29,7117.940730671947,6160.634105795381,8168.718892148531
30,2014-04-30,6753.985062751267,5768.066196814533,7737.402248659221
30,2014-05-02,6888.692695890162,5809.229501508219,7978.403038905123
30,2014-05-03,4200.7211039795475,3121.7157158655373,5214.582795382141
30,2014-05-05,6386.0021459752115,5349.5204570214655,7439.944942706587
30,2014-05-06,6298.787415340891,5269.102792135808,7374.429860033459
30,2014-05-07,5250.9403008286845,4211.388100766734,6286.709403891953
30,2014-05-08,5884.334606267673,4831.278794117065,6868.261740973002
30,2014-05-09,5180.533678496077,4187.178613131174,6170.445340652965
30,2014-05-10,4418.354239761757,3350.976829509059,5456.195988829289
30,2014-05-12,4597.109524466566,3533.7707145729573,5643.793707623843
30,2014-05-13,4524.630281825321,3430.0574662287213,5557.187005644699
30,2014-05-14,3490.2611676917427,2496.4249878450682,4533.917648662656
30,2014-05-15,4125.210444439251,3126.4218904203008,5239.835087478096
30,2014-05-16,3423.3505820407377,2366.471394987349,4392.217646882554
30,2014-05-17,4691.552059295527,3633.100860543086,5739.174914042061
30,2014-05-19,6873.710793171064,5815.411424101612,7894.132588527926
30,2014-05-20,6781.690553134726,5790.642662984623,7910.33858937351
30,2014-05-21,5728.840552505796,4681.642733640315,6744.381773060205
30,2014-05-22,6336.343845469234,5192.907150473224,7370.493831123257
30,2014-05-23,5610.91700859735,4556.099839414255,6658.856752413698
30,2014-05-24,4821.963024602177,3807.644262865893,5855.4171231238815
30,2014-05-26,4920.590041149235,3843.4078541067115,5964.349065701183
30,2014-05-27,4772.643721861258,3709.8279712618864,5808.00722934854
30,2014-05-28,5204.500987458687,4149.267024986978,6231.388782682526
30,2014-05-30,6231.230250185343,5225.004616829574,7277.06645601321
30,2014-05-31,4792.748344454601,3761.1384401801943,5903.647942872091
30,2014-06-02,6921.630330259927,5885.650659810404,7940.018239105761
30,2014-06-03,6796.261411078482,5737.651042639565,7807.77855386561
30,2014-06-04,5721.824501281275,4718.942817080346,6761.693723722157
30,2014-06-05,6298.396428591128,5216.439714589971,7303.95519480279
30,2014-06-06,5557.127932283991,4427.70204931751,6585.127500881884
30,2014-06-07,4540.151742381328,3478.8443213209384,5617.6324980299105
30,2014-06-10,4670.149710912416,3713.0509652226265,5727.224744757609
30,2014-06-11,3643.6172320856635,2682.3745369775006,4737.108471770409
30,2014-06-12,4221.432060684347,3147.7971650794093,5253.986000569623
30,2014-06-13,3486.3530531555257,2478.6985935689445,4483.856612979038
30,2014-06-14,4691.90171566614,3657.4825478513903,5693.55741850991
30,2014-06-16,6762.853861362677,5731.001832057863,7799.994317610508
30,2014-06-17,6638.837764577017,5627.222493182346,7698.455668300919
30,2014-06-18,5572.567265330893,4636.305304218947,6646.629240713788
30,2014-06-20,5403.965049809502,4302.343743652711,6477.253141637812
30,2014-06-21,4605.56690575415,3640.996441697386,5570.1165028543
30,2014-06-23,4665.188571818196,3661.6202340259806,5727.688216610564
30,2014-06-24,4536.177164373646,3598.760131317742,5629.9461293741515
30,2014-06-25,3469.3132645367136,2444.220741937711,4457.780881772815
30,2014-06-26,4032.766848771177,2962.3806795983933,4951.730244355289
30,2014-06-27,3294.421325809663,2200.912086601114,4354.58672609807
30,2014-06-28,4481.521045299442,3456.0745375683427,5585.91909657791
30,2014-06-30,6523.136494701463,5539.6709846380445,7547.0986981463175
30,2014-07-01,6355.515544235584,5407.939833641934,7365.477687836388
30,2014-07-02,5298.534695165617,4139.895635532174,6284.774857595376
30,2014-07-03,5867.706641163639,4842.990377692709,6894.589972369821
30,2014-07-04,5143.078415726158,4024.571031144788,6135.833876438066
30,2014-07-05,4363.173847598097,3324.87687895127,5330.719857830699
30,2014-07-07,4458.707616692743,3394.068999017068,5439.454442831992
30,2014-07-08,4355.161610105388,3330.1145418831866,5371.490739147179
30,2014-07-09,3325.369405868769,2273.2617971220325,4389.541594931781
30,2014-07-10,3915.767708933732,2880.468841614335,5023.19495016758
30,2014-07-11,3218.07269045722,2158.0416495912827,4248.372345612365
30,2014-07-12,4432.050607421831,3408.9975146306574,5525.000879586278
30,2014-07-14,6533.840516953939,5610.143602955117,7605.251889499303
30,2014-07-15,6448.019613528337,5482.204051121088,7460.629010442194
30,2014-07-16,5437.438621432683,4418.2468979910245,6553.646981607767
30,2014-07-17,6037.412402169814,4988.413623143648,7088.1640830883725
30,2014-07-18,5351.444423475804,4293.913404178764,6412.723982879923
30,2014-07-19,4606.868967810637,3479.8333773198133,5653.086387242603
30,2014-07-21,4744.772008161475,3724.477282590193,5819.137048154413
30,2014-07-22,4655.1711173872645,3609.633840428117,5695.217985596342
30,2014-07-23,3640.7761203345594,2646.5228030006283,4629.7832989258195
30,2014-07-24,4226.401303634277,3237.8991289852406,5322.5165899959
30,2014-07-25,3527.9941339649995,2599.987903319248,4537.816757103924
30,2014-07-26,4718.523800631137,3664.0829580839786,5773.946918036833
30,2014-07-28,6756.988866936488,5783.880693246343,7834.490086478935
30,2014-07-29,6640.372187660946,5554.792117196562,7661.2851048691855
30,2014-07-30,5601.838332518485,4613.119208539033,6734.080112317093
30,2014-07-31,6156.176961957845,5161.228003458932,7215.876857093905
30,2014-08-01,5432.166983877104,4441.505411284059,6457.245447486299
30,2014-08-02,4647.811601608207,3610.3765117760054,5678.148228985333
30,2014-08-04,6629.7979464640375,5616.3700838449595,7639.569344114351
30,2014-08-05,6493.399180911052,5442.728132836679,7526.5780392183
30,2014-08-06,5442.046290175846,4383.592408926416,6470.505472338598
30,2014-08-07,5980.226483221336,4978.333367203515,7067.996180317501
30,2014-08-08,5249.16926505108,4157.71647693039,6279.698906713151
30,2014-08-09,4461.882850590655,3453.489260143342,5505.115787089812
30,2014-08-11,4503.062298989371,3487.6777273275393,5532.201427300157
30,2014-08-12,4373.705949532504,3346.6472228249086,5457.952565363591
30,2014-08-13,3336.7959050463546,2309.9892826199,4335.473372919229
30,2014-08-14,3885.8211375350447,2808.380784542343,4884.271977816862
30,2014-08-15,3173.778101103004,2102.3998621833416,4260.2362378756825
30,2014-08-16,4333.714368929935,3250.627836635103,5373.816364447032
30,2014-08-18,6336.69918651954,5285.767741414343,7200.9224538069975
30,2014-08-19,6227.198058723345,5163.892941913611,7250.268692078613
30,2014-08-20,5213.994676155689,4065.3455133874936,6197.167073623961
30,2014-08-21,5779.321692498643,4738.146669329365,6780.922283862748
30,2014-08-22,5087.794092428493,4059.70398177335,6183.770965227579
30,2014-08-23,4341.090147124938,3311.738219467681,5346.636962783519
30,2014-08-25,4447.405524938996,3414.7339431288065,5428.662309204191
30,2014-08-26,4348.9090265918685,3256.230515070547,5341.202199072613
30,2014-08-27,3347.508859919935,2382.8576845172233,4392.001869246474
30,2014-08-28,3914.6464591667554,2862.022513663686,4972.124966511759
30,2014-08-29,3227.087466153895,2127.514860315752,4264.565138645135
30,2014-08-30,4390.591874086681,3332.5349111647815,5489.001354503682
30,2014-09-01,6428.175831081754,5444.866590381553,7517.14073358185
30,2014-09-02,6317.241899439569,5328.485613485256,7289.700075891665
30,2014-09-03,5305.208323762572,4276.945492624317,6356.823440062324
30,2014-09-04,5853.29006817993,4837.82175491562,6932.663943632704
30,2014-09-05,5150.912276270773,4117.8259650346245,6200.166187002168
30,2014-09-06,4389.992251105639,3441.007796090344,5523.952800442895
30,2014-09-08,4445.301859759226,3438.3516174350475,5462.977359893228
30,2014-09-09,4319.746310633809,3251.5116829625317,5407.64079084201
30,2014-09-10,3298.266906797847,2270.00149692483,4374.108277486866
30,2014-09-11,3831.8158931574685,2843.5986081086235,4795.224225403074
30,2014-09-12,3122.3426831449397,2072.4988113704117,4187.764543278503
30,2014-09-13,4249.551514125182,3126.6646016036902,5198.323143643269
30,2014-09-15,6184.473561603517,5249.3553746422,7302.807679003775
30,2014-09-16,6057.007316128199,4975.526817071629,7184.592261501841
30,2014-09-17,5040.126077789524,3940.740446723271,6137.224086774074
30,2014-09-18,5573.997823314504,4593.522273472179,6655.998810050521
30,2014-09-19,4872.562277857081,3859.389130247615,5888.406124468816
30,2014-09-20,4117.428263767815,3100.2235803660983,5174.170535622242
30,2014-09-22,4183.053243647647,3135.9032809916607,5184.913939645446
30,2014-09-23,4069.6321728264224,3043.444030283071,5142.373739062761
30,2014-09-24,3071.29896600476,2036.5407123726518,4010.5000447986718
30,2014-09-25,3617.156148068913,2565.977492916638,4645.029791004015
30,2014-09-26,2932.934784886821,1901.3793442541178,3923.400705159625
30,2014-09-27,4070.884564954507,3081.9541181484706,5071.3319356257725
30,2014-09-29,6031.992643207987,5024.321988610142,7126.063974961717
30,2014-09-30,5926.903939507226,4951.858344435487,6940.089562953117
30,2014-10-01,5615.911564720293,4513.263781270691,6619.455823379275
30,2014-10-02,6826.856104142818,5760.045263343291,7831.53436066385
30,2014-10-04,5506.971639164545,4497.855671442333,6561.941180127713
30,2014-10-06,5988.628054163779,4990.270512726507,7019.1502035412495
30,2014-10-07,5882.3594458437,4825.170457520993,6860.0133651245
30,2014-10-08,4896.489545680564,3802.16838808832,6012.42542081762
30,2014-10-09,5438.98843116975,4415.955806011541,6501.26144168937
30,2014-10-10,4760.238972782828,3654.1048170965937,5745.341769432944
30,2014-10-11,4026.359312279673,2967.5035413296773,4997.784945439683
30,2014-10-13,4107.850147409299,3016.920000281638,5112.9807097134635
30,2014-10-14,4001.77633123104,3013.244759301294,5010.39580756081
30,2014-10-15,3021.2053155261897,2030.5447190096854,4083.120733477633
30,2014-10-16,3563.6390807429602,2569.629900813491,4640.356078123526
30,2014-10-17,2891.7806151433824,1862.8891270624827,3883.2864476945074
30,2014-10-18,4018.0722086079486,2984.044622469998,5007.529433768724
30,2014-10-20,5961.714374286513,4989.79382123394,7036.808720553566
30,2014-10-21,5863.8706473023985,4754.629941137528,6926.0885125884
30,2014-10-22,4896.651200343694,3828.3204957686985,5935.571528402086
30,2014-10-23,5446.634495149846,4423.988656308082,6432.725941138871
30,2014-10-24,4788.394732187192,3674.2736943696423,5835.022735695594
30,2014-10-25,4077.444920930302,3006.6994432608108,5116.565839984955
30,2014-10-27,4195.244733710061,3150.79177702493,5253.718290457361
30,2014-10-28,4109.739717239724,3048.2519537048443,5138.40505340695
30,2014-10-29,3157.5037462978635,2135.270093676265,4177.47521109304
30,2014-10-30,3714.0972394787455,2649.9389007476107,4711.464349583721
30,2014-10-31,3065.966131642767,1930.3665388472425,4045.647342370437
30,2014-11-03,6148.465142048963,5088.684764066122,7258.7554704417025
30,2014-11-04,6058.736048175752,5034.370706957407,7075.939313163503
30,2014-11-05,5103.772055542312,4065.126560713306,6173.7369363545995
30,2014-11-06,5648.6371453417505,4635.078469100345,6671.02218746986
30,2014-11-07,4992.22016953828,3946.6004300283307,5979.131752536794
30,2014-11-08,4279.803968765749,3231.1829268565675,5366.509702610149
30,2014-11-10,6195.020862279191,5166.68675802272,7206.619049475351
30,2014-11-11,6092.047270414658,5052.67858111262,7130.712698112033
30,2014-11-12,5128.221707464936,4072.763476670811,6205.134311814796
30,2014-11-13,5658.577042640883,4601.722377963331,6659.684986503878
30,2014-11-14,4994.824582860193,3986.2781418299423,5992.327331022017
30,2014-11-15,4277.711483595391,3272.239543689569,5245.774047317382
30,2014-11-17,4361.865424606329,3288.0425456229796,5366.32667539002
30,2014-11-18,4263.103475100704,3239.4136723958563,5321.085811818188
30,2014-11-19,3311.7573207604382,2260.14630945136,4299.917862922434
30,2014-11-20,3852.464968647648,2733.892268712919,4900.956477767992
30,2014-11-21,3209.2676394358405,2212.170196669795,4252.493645903144
30,2014-11-22,4327.915932653908,3276.2098051045064,5411.41393476269
30,2014-11-24,6275.639262648306,5292.511768027958,7275.297172107528
30,2014-11-25,6210.455959234922,5134.204444360197,7211.239106584604
30,2014-11-26,5300.039879838539,4305.317635504726,6313.090940867635
30,2014-11-27,5877.684622146977,4789.022457348324,6939.4358512491945
30,2014-11-28,5278.814750356608,4244.395178559254,6279.4944162168595
30,2014-11-29,4632.964911648506,3603.709257278694,5772.76513434672
30,2014-12-01,6696.669058769245,5654.275980290628,7695.853022808424
30,2014-12-02,6672.623519613179,5581.800648993214,7769.984682562245
30,2014-12-03,5804.1160513996065,4755.978563392653,6904.987616106477
30,2014-12-04,6412.702020447281,5389.887487587546,7432.219141584904
30,2014-12-05,5844.9593690387155,4790.520698218632,6886.537636398961
30,2014-12-06,5224.303551665448,4222.482790347547,6280.675613129029
30,2014-12-08,5471.939679552406,4444.923114925399,6543.57241130564
30,2014-12-09,5448.351265399493,4465.646483893196,6521.820768237229
30,2014-12-10,4575.419009816357,3469.162902934848,5678.420449110957
30,2014-12-11,5163.792396803407,4072.294844702582,6182.325588581372
30,2014-12-12,4572.180479418729,3585.9474129869836,5585.958969876685
30,2014-12-13,5704.375147405486,4562.477472121092,6726.572482598999
30,2014-12-15,7635.543499122437,6528.520266715955,8699.710858108292
30,2014-12-16,7550.352197366804,6463.5903910894995,8560.187988208561
30,2014-12-17,6613.302916618667,5670.931797073734,7676.721967788636
30,2014-12-18,7125.436985278328,6002.354549032057,8169.391546544041
30,2014-12-19,6458.835387038196,5463.016499380213,7537.540717925273
30,2014-12-20,5728.031106016247,4711.965822707443,6713.967690524971
30,2014-12-22,5713.414365029312,4706.461898543296,6732.144709330732
30,2014-12-23,6210.91916069122,5188.260476960136,7328.413676312622
30,2014-12-24,2316.116907245011,1250.6651632125197,3389.4648289134952
30,2014-12-27,5123.902998703108,4186.914929786478,6156.312098778021
30,2014-12-29,5081.962985266043,4048.541990709024,6070.150334034333
30,2014-12-30,5439.5156423896415,4434.089593169298,6510.89709977982
30,2014-12-31,1910.020805024257,836.0702850665842,2890.3585973915533
30,2015-01-01,4275.235097866123,3242.4707053063603,5334.342968574155
30,2015-01-02,3756.0162057446782,2694.8004790722666,4746.009255917394
30,2015-01-03,4525.385159382147,3490.773689170842,5571.548293490895
30,2015-01-04,6194.729335945332,5194.238121876288,7267.389035879157
30,2015-01-05,6209.406533180404,5253.2210036858405,7212.409655068102
30,2015-01-06,6042.78340491597,5016.076445064399,7087.389836120472
30,2015-01-07,5055.977494069648,3965.6973714675287,6009.404430467265
30,2015-01-08,5518.628937662813,4559.054904613309,6546.320253463411
30,2015-01-09,4839.538919716006,3735.607491343204,5910.383557919546
30,2015-01-10,4117.505986957564,3112.1690488501094,5123.017594653714
30,2015-01-11,5835.813743740487,4749.086863723955,6840.121345997604
30,2015-01-12,5908.39903115305,4864.993611879478,6958.8664162916775
30,2015-01-13,5800.382717567102,4790.316711012708,6802.534276011711
30,2015-01-14,4874.587694041539,3778.2642992574956,5881.275248153681
30,2015-01-15,5388.762615952216,4370.9198845287465,6359.808604537824
30,2015-01-16,4762.767296185732,3782.3258760139192,5773.373832710053
30,2015-01-17,4089.2434912820295,3155.181109039827,5140.2625347208495
30,2015-01-18,5838.93144323209,4843.089823141609,6905.47340711301
30,2015-01-19,4202.568677002426,3155.3540160468983,5273.453248137799
30,2015-01-20,4122.615910480421,3145.3725344308073,5154.110272942516
30,2015-01-21,3221.659202695471,2183.3853437455227,4259.824907135396
30,2015-01-22,3746.6875501720806,2744.6986867640912,4820.290974826803
30,2015-01-23,3129.8420910614464,2097.2515361295386,4195.230505915319
30,2015-01-24,4194.766853931431,3119.3911584450852,5204.027249029248
30,2015-01-25,5928.0265202324435,4851.298243801563,7014.217790595756
30,2015-01-26,6019.055997862187,4981.83618149705,6997.882150863902
30,2015-01-27,5919.452426467349,4943.8128985496705,7022.362336002057
30,2015-01-28,4998.639037361299,3942.508826837819,6053.094265083375
30,2015-01-29,5493.906933701636,4411.289729022878,6486.844086008887
30,2015-01-30,4850.605553300282,3861.394570123782,5900.764793250426
30,2015-01-31,4152.393203577039,3130.5728471734137,5240.949366627257
30,2015-02-01,5848.124118637174,4806.657577758643,6862.695531355542
30,2015-02-02,5910.445399523134,4901.029271345073,6895.5189146238035
30,2015-02-03,5785.02112229166,4745.148458846189,6773.53116218551
30,2015-02-04,4845.1638871809955,3869.3351608898843,5881.57400631622
30,2015-02-05,5318.2733841321215,4225.138711732163,6254.2751111211865
30,2015-02-06,4662.5241664987225,3634.4527608900958,5765.224460009877
30,2015-02-07,3956.907932767527,2911.3521853034135,5018.313640973421
30,2015-02-08,5638.914700980196,4556.304635354064,6610.736658949809
30,2015-02-09,3983.5920620687284,3052.301608615946,4959.505091142242
30,2015-02-10,3864.917751220216,2816.4658444050465,4893.340471503145
30,2015-02-11,2940.854180467871,1896.1032790942047,3981.2166777200064
30,2015-02-12,3427.813951300377,2403.803012100256,4529.767664475896
30,2015-02-13,2795.6820883477935,1732.1584234032096,3873.3575205290044
30,2015-02-14,3828.8030786298837,2819.0326979403035,4749.827657785183
30,2015-02-15,5528.824461861307,4476.847511499846,6563.604665246483
30,2015-02-16,3909.7793140496424,2944.554474934144,4950.473317811474
30,2015-02-17,5528.946306538125,4438.928057466892,6592.90777019519
30,2015-02-18,4638.281664195745,3690.144492173457,5735.446918204311
30,2015-02-19,5151.364729537285,4216.6017787432875,6280.3746933517905
30,2015-02-20,4549.344321407453,3469.56231951485,5577.700315974942
30,2015-02-21,3899.4031415695745,2913.558915894089,4885.949603137079
30,2015-02-22,5614.09629241197,4536.555269956504,6608.315765863092
30,2015-02-23,4021.932422670615,2994.419907468781,5083.0674618191015
30,2015-02-24,3948.590708939547,2878.135359976115,5060.181136232542
30,2015-02-25,3073.153105090843,2064.7818718531266,4105.834266564323
30,2015-02-26,3589.431986026683,2606.8534170738935,4684.415558213561
30,2015-02-27,2990.5700654928087,2007.686593434774,3943.131867321939
30,2015-02-28,4033.171089408499,3019.9964570041407,5060.875387651391
30,2015-03-01,5727.802500025526,4651.950894155818,6777.637379702834
30,2015-03-02,5854.726444564354,4811.394098657502,6894.109686721403
30,2015-03-03,5759.071638320061,4638.918870193813,6759.76244268749
30,2015-03-04,4861.124647924804,3838.346576667628,5872.325812917026
30,2015-03-05,5344.708421346658,4321.564413902371,6415.51153653521
30,2015-03-06,4715.920105332635,3724.885421940122,5817.20087099411
30,2015-03-07,4032.4320700961234,2967.402325704153,5005.612469114962
30,2015-03-08,5648.6450525377095,4635.2916034204245,6701.165575390728
30,2015-03-09,4056.5895245231477,2943.7915801868153,5042.871235879137
30,2015-03-10,3929.1608597856384,2862.2775223011536,5025.594412230596
30,2015-03-11,3005.1937581958937,1931.9992280498532,4044.277116600065
30,2015-03-12,3458.6965502761354,2486.6409630752833,4504.1619577363535
30,2015-03-13,2808.723498494079,1792.1681930879415,3835.1087467091265
30,2015-03-14,3786.573672665812,2705.137483967218,4752.772794900105
30,2015-03-15,5378.284344764838,4369.5558167086965,6429.2556151368335
30,2015-03-16,5458.334661318843,4454.235588562536,6422.947090264269
30,2015-03-17,5324.3488671322475,4259.713915718005,6310.102982364091
30,2015-03-18,4403.323240115279,3414.7131330452544,5423.80540257814
30,2015-03-19,4858.594423013976,3859.5012867023725,5849.348173459194
30,2015-03-20,4221.2397090480745,3181.7760967594036,5316.638523628333
30,2015-03-21,3538.9783732471406,2505.9892878779806,4572.115660161297
30,2015-03-22,5143.278406963291,4084.8455909354284,6179.848143274273
30,2015-03-23,3579.9797572323027,2555.6814503733226,4560.806966546205
30,2015-03-24,3475.83701759424,2443.096175929629,4475.330210576316
30,2015-03-25,2591.235482531139,1501.997284555334,3659.9587289587244
30,2015-03-26,3078.0166171831797,2087.189574119087,4157.95680507778
30,2015-03-27,2478.5647263854344,1467.5309176657186,3471.470391508023
30,2015-03-28,3496.146823159846,2504.9378349700883,4461.441240983439
30,2015-03-29,5125.423115560574,4030.5334352137957,6186.131121992595
30,2015-03-30,5260.376965681496,4279.1345621131,6323.934865858017
30,2015-03-31,5184.401011322893,4138.4355888107275,6245.188787074204
30,2015-04-01,4782.650170466778,3681.639044706866,5835.169515302659
30,2015-04-02,5984.346756311306,4935.0461618019635,7009.074982055319
30,2015-04-03,2563.8817637991833,1473.6793363057197,3549.702417716177
30,2015-04-04,4869.589101439376,3907.6605693983893,5966.48066746039
30,2015-04-05,5253.2087506900925,4200.824798447303,6257.625008259037
30,2015-04-06,3704.034667730436,2744.578729937228,4676.414258501967
30,2015-04-07,4012.3376847557056,3023.9220622805733,5095.237206389157
30,2015-04-08,2769.2988929214794,1739.1810312390135,3767.6416628992247
30,2015-04-09,3260.8115826421076,2128.8968113154665,4259.323563670266
30,2015-04-10,2668.2752937785085,1598.4225487177926,3755.7674334602366
30,2015-04-11,3668.256371220095,2571.7905798586294,4738.665623116119
30,2015-04-12,5300.633055450228,4309.798558294469,6354.810676100862
30,2015-04-13,5376.208907084396,4364.919640672172,6367.245286692126
30,2015-04-14,5271.111079533037,4207.421939332027,6343.701146669309
30,2015-04-15,4388.237344180788,3388.088146984336,5363.9881212859855
30,2015-04-16,4847.917288419508,3879.1034479417995,5838.585917199069
30,2015-04-17,4229.792365368528,3190.8533932702726,5231.181285239652
30,2015-04-18,3560.953452497361,2590.9186741031403,4618.482066022937
30,2015-04-19,5161.695093301525,4066.8364176436367,6146.335199055733
30,2015-04-20,3581.962642045838,2580.70856331326,4621.661939573188
30,2015-04-21,3461.723746635251,2497.0420367991737,4497.05985886061
30,2015-04-22,2571.6931041629628,1612.3032869463518,3605.6956322947085
30,2015-04-23,3021.9012109099117,1956.9021374105134,4052.0219765424404
30,2015-04-24,2404.414349599153,1335.3417856797303,3462.8841497062517
30,2015-04-25,3369.871275449205,2373.905254390977,4428.286342748139
30,2015-04-26,4968.480224649461,3964.3393539031135,5988.298566382217
30,2015-04-27,5033.555846297776,3910.617854936557,6035.313051822808
30,2015-04-28,4927.745037913512,3910.958034263116,5877.9258683362905
30,2015-04-29,4771.016401770724,3712.189288834749,5722.567851004876
30,2015-04-30,5813.281012967263,4721.2483505285945,6845.231033039007
30,2015-05-01,2317.953128725555,1265.248354301989,3382.2248039561005
30,2015-05-02,4804.1157708618475,3707.696042403574,5829.700952223354
30,2015-05-03,4926.688420716444,3921.2343398491457,6057.767561959655
30,2015-05-04,5022.105165535912,4055.82623857341,6047.157944336372
30,2015-05-05,4947.772051538546,3909.376423236456,5970.78266672573
30,2015-05-06,4114.995281367516,3060.7489876045724,5175.540384004888
30,2015-05-07,4611.309381061345,3623.4592300098307,5722.5158389695
30,2015-05-08,4051.934314874797,3006.673370179968,5159.431624195605
30,2015-05-09,3447.3656617322986,2392.400139475016,4516.849008068365
30,2015-05-10,5081.578728141162,4010.9363981175297,6181.988346505388
30,2015-05-11,3585.7230960425522,2535.0795375459998,4644.9197645688455
30,2015-05-12,3502.3917508424984,2416.103540317459,4526.9455360319425
30,2015-05-13,3882.259556221498,2921.8635636496347,4915.944665213994
30,2015-05-14,3214.5554114574447,2182.470656341053,4230.29180750203
30,2015-05-15,4773.214307801945,3733.466576703464,5829.089123814524
30,2015-05-16,3665.332654786615,2581.231369531214,4720.141424715515
30,2015-05-17,5286.652082120742,4259.471584861698,6295.023385517626
30,2015-05-18,5391.862969457396,4351.815096106264,6446.712659310923
30,2015-05-19,5322.190569842263,4302.815464764435,6396.935769340425
30,2015-05-20,4495.129540132341,3432.0682623270673,5528.249940525723
30,2015-05-21,4977.2167758808755,3941.9837354713914,6068.008043397402
30,2015-05-22,4408.509437520807,3311.853316166543,5522.023500028803
30,2015-05-23,3617.465068795197,2521.112770091409,4689.323350737516
30,2015-05-24,5382.279323773959,4385.217139168213,6397.564596145314
30,2015-05-25,3872.948984127138,2881.699073863764,4900.552670211688
30,2015-05-26,3752.666949144657,2692.0080044312754,4764.831606410268
30,2015-05-27,2942.687040984504,1949.2136736839332,3936.046356734866
30,2015-05-28,3404.585400858004,2371.991292465066,4432.533565614781
30,2015-05-29,2822.5166130896664,1826.8938012370622,3878.3356468656657
30,2015-05-30,3779.6975852957107,2651.3301437342575,4780.977827583773
30,2015-05-31,5350.060115645468,4366.562638814969,6466.376034292996
30,2015-06-01,5455.29201377606,4399.808512939242,6553.85319393522
30,2015-06-02,5356.050451854973,4351.578743542873,6481.540987375181
30,2015-06-03,4509.959321746206,3521.2117993481215,5548.3464706054965
30,2015-06-04,3347.540766184981,2344.4171755550974,4409.696289674312
30,2015-06-05,4378.451595084894,3299.4563614986555,5472.453842589686
30,2015-06-06,3748.1812816546435,2732.1992214781903,4810.140309993527
30,2015-06-07,5276.075333691173,4236.526764054954,6281.119342682367
30,2015-06-08,3804.3988268872963,2857.70953118995,4858.2572383369525
30,2015-06-09,3708.0644360593187,2729.913909590868,4784.09342273258
30,2015-06-10,2869.3206001795866,1823.5739703782233,3934.231508677244
30,2015-06-11,3322.733287804123,2309.1800741434968,4390.658881403554
30,2015-06-12,2744.821153802047,1703.9444299208462,3742.4601364381956
30,2015-06-13,3691.5087179828097,2666.384884849568,4610.400116632621
30,2015-06-14,5212.541751903156,4169.3618747983,6256.9173478953135
30,2015-06-15,5317.4511339664905,4280.778217886462,6304.883331067944
30,2015-06-16,5220.018603391604,4209.167466807244,6219.044068002124
30,2015-06-17,4383.15016669523,3291.0957298736366,5406.374581088085
30,2015-06-18,4830.728961177147,3789.9289046122553,5797.170672714173
30,2015-06-19,4251.495129064537,3191.496611730332,5269.842683828395
30,2015-06-20,3625.477387770426,2559.3419274746984,4693.532697409018
30,2015-06-21,5133.877651258975,4080.2336104515825,6113.746471549316
30,2015-06-22,3672.9152693625333,2606.8282355594392,4652.806598219855
30,2015-06-23,3571.846200234475,2531.880306067701,4625.8312346120965
30,2015-06-24,2735.276872575424,1749.9592173825781,3779.722503991607
30,2015-06-25,3176.711393113466,2128.8022746212014,4190.37506175095
30,2015-06-26,2597.366382206591,1563.664672174753,3599.470073080618
30,2015-06-27,3526.722577109818,2423.4401863043527,4515.478011900959
30,2015-06-28,5024.9081767122925,3983.5091483589276,6027.894760542971
30,2015-06-29,5122.834784846244,4123.734358669649,6179.271958603552
30,2015-06-30,5021.9884428249925,3959.7727066976154,6059.750306475413
30,2015-07-01,4158.482935026849,3065.5528477882503,5188.499584361509
30,2015-07-02,4601.098747414387,3526.4610500946696,5551.935990167026
30,2015-07-03,4030.376750074883,2980.5622963498367,5064.580658319678
30,2015-07-04,3416.3115722159832,2416.233804520127,4442.136857292328
30,2015-07-05,4950.0602295674735,3902.419659863082,6033.702839376447
30,2015-07-06,3483.517231382031,2407.223342610239,4472.929745142793
30,2015-07-07,3398.591876830621,2303.543315529378,4447.633831493538
30,2015-07-08,2589.1828268507534,1621.3837616659016,3674.451880419021
30,2015-07-09,3047.278229417356,1974.0176103661292,4031.294711049636
30,2015-07-10,2498.1658357523534,1358.0025190385736,3452.580551118744
30,2015-07-11,3444.101100564925,2432.4675340125427,4537.430530149801
30,2015-07-12,4987.3032620595495,3901.3002906079896,6010.410746074928
30,2015-07-13,5081.185727691861,3949.2377201702784,6178.403752625228
30,2015-07-14,5011.716545288852,3933.8288639234192,6076.465448909031
30,2015-07-15,4220.267655984754,3176.9668015340712,5203.549492101244
30,2015-07-16,4687.760611823986,3654.3412177464534,5715.515469091326
30,2015-07-17,4151.29827491204,3133.404044085858,5185.625497114042
30,2015-07-18,3569.834432349676,2556.5310505979896,4604.186503623669
30,2015-07-19,5110.43745521914,4080.9795961483,6079.416123374239
30,2015-07-20,3679.3619194011726,2628.3929004250153,4669.56853890231
30,2015-07-21,3611.1440728494235,2558.748165849119,4612.9899861613685
