Store,ABC_Class,XYZ_Class,Scenario,Avg_Daily_Demand,Safety_Stock,Carrying_Cost,Stockout_Cost,Total_Cost
440,B,Y,Pessimistic,4314.469913043478,15039.319588631795,3759.829897157949,0.0,3759.829897157949
441,A,Y,Pessimistic,5275.330208333333,25741.841760817937,6435.460440204484,0.0,6435.460440204484
442,B,Y,Pessimistic,3664.212521739131,12935.752503979349,3233.9381259948373,0.0,3233.9381259948373
443,B,Y,Pessimistic,4461.953993055556,15785.166181652987,3946.2915454132467,0.0,3946.2915454132467
444,A,Y,Pessimistic,10558.689616055846,52222.81028990478,13055.702572476195,0.0,13055.702572476195
445,A,Y,Pessimistic,7354.226655052264,35920.974221144235,8980.243555286059,0.0,8980.243555286059
446,B,Y,Pessimistic,4222.996267361111,15267.713201085791,3816.928300271448,0.0,3816.928300271448
447,A,X,Pessimistic,4489.916896551724,21469.192660903882,5367.2981652259705,0.0,5367.2981652259705
448,A,Y,Pessimistic,7176.973524305555,35550.423184166924,8887.605796041731,0.0,8887.605796041731
449,A,Y,Pessimistic,9724.345588235294,47841.4196310107,11960.354907752675,0.0,11960.354907752675
450,A,Y,Pessimistic,7466.093999999999,36563.40077956466,9140.850194891165,0.0,9140.850194891165
451,A,Y,Pessimistic,4591.564705882353,22149.904219129923,5537.476054782481,0.0,5537.476054782481
452,B,Y,Pessimistic,4472.685344827586,16059.307621494832,4014.826905373708,0.0,4014.826905373708
453,A,Y,Pessimistic,6674.941818181818,34370.86642528282,8592.716606320704,0.0,8592.716606320704
454,A,Y,Pessimistic,4923.149913344888,25825.99841347729,6456.499603369322,0.0,6456.499603369322
455,A,Y,Pessimistic,6156.994956521739,30193.69690440455,7548.424226101138,0.0,7548.424226101138
456,A,Y,Pessimistic,5334.38454861111,26397.188389740695,6599.297097435174,0.0,6599.297097435174
457,C,Y,Pessimistic,3951.0651190476187,10720.583320643786,2680.1458301609464,0.0,2680.1458301609464
458,A,Y,Pessimistic,6447.675,31558.75460264405,7889.688650661013,0.0,7889.688650661013
459,A,Y,Pessimistic,7813.029999999999,39565.603368599346,9891.400842149837,0.0,9891.400842149837
460,C,Y,Pessimistic,3194.1011265164643,9338.07235911699,2334.5180897792475,0.0,2334.5180897792475
461,B,Y,Pessimistic,4116.830869565218,14370.155022371217,3592.538755592804,0.0,3592.538755592804
462,B,Y,Pessimistic,4175.164644714038,15112.086908068351,3778.021727017088,0.0,3778.021727017088
463,A,Y,Pessimistic,5145.770138888889,25573.324111429036,6393.331027857259,0.0,6393.331027857259
464,A,Y,Pessimistic,9177.79146551724,44781.28960895827,11195.322402239568,0.0,11195.322402239568
465,A,Y,Pessimistic,6532.439705882353,32285.148717293476,8071.287179323369,0.0,8071.287179323369
466,A,Y,Pessimistic,6563.965625,33421.47251033126,8355.368127582815,0.0,8355.368127582815
467,A,Y,Pessimistic,11562.381770833334,56096.32181334541,14024.080453336352,0.0,14024.080453336352
468,A,Y,Pessimistic,5860.160862068965,30233.007276407545,7558.251819101886,0.0,7558.251819101886
469,A,Y,Pessimistic,10217.668275862068,50301.64362234805,12575.410905587012,0.0,12575.410905587012
470,A,Y,Pessimistic,11419.63893728223,55806.362408146706,13951.590602036677,0.0,13951.590602036677
471,A,Y,Pessimistic,6039.531309523809,29252.086433343942,7313.021608335986,0.0,7313.021608335986
472,B,Y,Pessimistic,4405.6335344827585,15040.290363908793,3760.072590977198,0.0,3760.072590977198
473,C,Y,Pessimistic,3038.667361111111,8475.189758425957,2118.797439606489,0.0,2118.797439606489
474,A,Y,Pessimistic,6401.354411764706,32020.47163625118,8005.117909062795,0.0,8005.117909062795
475,A,Y,Pessimistic,5542.817421602787,27049.10418549122,6762.276046372805,0.0,6762.276046372805
476,A,Y,Pessimistic,4981.315798611111,25848.96169840622,6462.240424601555,0.0,6462.240424601555
477,B,Y,Pessimistic,5275.660595238095,18204.976357130578,4551.244089282644,0.0,4551.244089282644
478,A,Y,Pessimistic,5770.623620689655,28635.19592223778,7158.798980559445,0.0,7158.798980559445
479,A,Y,Pessimistic,9570.616839378237,47422.85087075772,11855.71271768943,0.0,11855.71271768943
480,B,Y,Pessimistic,4205.089224137931,15032.123433805942,3758.0308584514855,0.0,3758.0308584514855
481,B,Y,Pessimistic,4233.704411764706,15083.349014308336,3770.837253577084,0.0,3770.837253577084
482,A,Y,Pessimistic,7194.253195164076,35874.3749273766,8968.59373184415,0.0,8968.59373184415
483,B,Y,Pessimistic,4222.543674176776,15797.858056379118,3949.4645140947796,0.0,3949.4645140947796
484,A,Y,Pessimistic,6556.27422413793,32232.58926714265,8058.147316785663,0.0,8058.147316785663
485,C,Y,Pessimistic,4032.3595238095236,10798.585790955238,2699.6464477388095,0.0,2699.6464477388095
486,B,Y,Pessimistic,3599.980208333333,12863.568914869502,3215.8922287173755,0.0,3215.8922287173755
487,A,Y,Pessimistic,5922.974396551724,29045.851892823815,7261.462973205954,0.0,7261.462973205954
488,C,Y,Pessimistic,3150.0750862068967,8491.4033284115,2122.850832102875,0.0,2122.850832102875
489,A,Y,Pessimistic,6231.472270363952,33339.089992326735,8334.772498081684,0.0,8334.772498081684
490,A,X,Pessimistic,6938.865714285715,32997.50953552248,8249.37738388062,0.0,8249.37738388062
491,A,Y,Pessimistic,5677.427913043478,27870.734827332715,6967.683706833179,0.0,6967.683706833179
492,A,Y,Pessimistic,6658.534830097087,33055.11533211882,8263.778833029704,0.0,8263.778833029704
493,A,Y,Pessimistic,6906.331163194444,34024.64272684003,8506.160681710007,0.0,8506.160681710007
494,A,Y,Pessimistic,6484.292806267806,31443.984978670433,7860.996244667608,0.0,7860.996244667608
495,B,Y,Pessimistic,4331.456608695652,15308.904610338472,3827.226152584618,0.0,3827.226152584618
496,A,Y,Pessimistic,6483.536206896551,31766.288155815757,7941.572038953939,0.0,7941.572038953939
497,A,Y,Pessimistic,7721.630882352941,37428.06628273834,9357.016570684586,0.0,9357.016570684586
498,A,X,Pessimistic,5914.840357142857,27989.72214872999,6997.430537182498,0.0,6997.430537182498
499,B,Y,Pessimistic,4222.513217391304,14493.065346475358,3623.2663366188394,0.0,3623.2663366188394
500,B,Y,Pessimistic,4330.541547619047,14726.105820296478,3681.5264550741194,0.0,3681.5264550741194
501,B,Y,Pessimistic,4698.8647619047615,16385.022670886912,4096.255667721728,0.0,4096.255667721728
502,A,Y,Pessimistic,9347.353239929947,45753.72697520681,11438.431743801702,0.0,11438.431743801702
503,A,Y,Pessimistic,5651.941681109185,28249.303604851408,7062.325901212852,0.0,7062.325901212852
504,A,Y,Pessimistic,5623.176465517241,27268.193057980814,6817.0482644952035,0.0,6817.0482644952035
505,B,Y,Pessimistic,4025.6798260869564,14015.808819226675,3503.9522048066688,0.0,3503.9522048066688
506,A,Y,Pessimistic,6510.569097222222,32465.867756718086,8116.466939179521,0.0,8116.466939179521
507,A,Y,Pessimistic,7175.39453125,35241.95517830031,8810.488794575078,0.0,8810.488794575078
508,A,Y,Pessimistic,5630.651742160278,28241.080275493638,7060.270068873409,0.0,7060.270068873409
509,A,Y,Pessimistic,5247.480882352941,26327.034805078587,6581.758701269647,0.0,6581.758701269647
510,A,Y,Pessimistic,7012.085329861111,34896.41629141479,8724.104072853697,0.0,8724.104072853697
511,A,X,Pessimistic,4787.456465517242,22726.632643750312,5681.658160937578,0.0,5681.658160937578
512,B,Y,Pessimistic,4415.8964356435645,14923.787332772272,3730.946833193068,0.0,3730.946833193068
513,A,X,Pessimistic,15593.235344827584,74720.99252486437,18680.248131216093,0.0,18680.248131216093
514,B,Y,Pessimistic,4759.672142857143,16464.70123912282,4116.175309780705,0.0,4116.175309780705
515,A,Y,Pessimistic,7692.355381944444,37398.70583668785,9349.676459171962,0.0,9349.676459171962
516,A,Y,Pessimistic,4966.198784722223,25047.364194293117,6261.841048573279,0.0,6261.841048573279
517,A,Y,Pessimistic,4980.267927927927,25262.64956030638,6315.662390076595,0.0,6315.662390076595
518,B,Y,Pessimistic,4917.290380047506,17417.10355068185,4354.275887670463,0.0,4354.275887670463
519,B,Y,Pessimistic,4516.2625,15902.768604369774,3975.6921510924435,0.0,3975.6921510924435
520,C,Y,Pessimistic,3299.263275862069,8932.821336674699,2233.2053341686747,0.0,2233.2053341686747
521,B,Y,Pessimistic,4422.116145833333,15375.634370265068,3843.908592566267,0.0,3843.908592566267
522,A,Y,Pessimistic,6861.90866983373,33227.56344091808,8306.89086022952,0.0,8306.89086022952
523,A,Y,Pessimistic,13493.393879310344,65353.774337961644,16338.443584490411,0.0,16338.443584490411
524,A,Y,Pessimistic,6565.124464831804,34088.82491000822,8522.206227502054,0.0,8522.206227502054
525,A,X,Pessimistic,8749.319655172414,41725.494899559155,10431.373724889789,0.0,10431.373724889789
526,A,Y,Pessimistic,9031.675,45416.1695894996,11354.0423973749,0.0,11354.0423973749
527,A,Y,Pessimistic,9111.508823529412,43975.58341044673,10993.895852611682,0.0,10993.895852611682
528,A,Y,Pessimistic,9105.487760416667,45096.95370240759,11274.238425601898,0.0,11274.238425601898
529,A,Y,Pessimistic,6632.374137931035,32505.198760285002,8126.299690071251,0.0,8126.299690071251
530,A,Y,Pessimistic,4006.073925925926,20933.26061946073,5233.315154865182,0.0,5233.315154865182
531,B,X,Pessimistic,4132.097672413793,14048.715056111436,3512.178764027859,0.0,3512.178764027859
532,A,X,Pessimistic,9136.183680555556,43703.65834674839,10925.914586687097,0.0,10925.914586687097
533,A,Y,Pessimistic,7927.726782608696,39041.28592391691,9760.321480979228,0.0,9760.321480979228
534,A,Y,Pessimistic,6316.14809976247,31678.385118141705,7919.596279535426,0.0,7919.596279535426
535,A,Y,Pessimistic,6883.667447916667,34270.01063578,8567.502658945,0.0,8567.502658945
536,A,Y,Pessimistic,7114.837934027778,35629.05671589236,8907.26417897309,0.0,8907.26417897309
537,A,Y,Pessimistic,4648.459304347826,22685.479815667688,5671.369953916922,0.0,5671.369953916922
538,C,Y,Pessimistic,3249.986724137931,8890.52815628963,2222.6320390724077,0.0,2222.6320390724077
539,A,X,Pessimistic,9568.684761904762,45424.96926352279,11356.242315880698,0.0,11356.242315880698
540,B,Y,Pessimistic,4420.080952380953,15687.831829068995,3921.9579572672487,0.0,3921.9579572672487
541,A,Y,Pessimistic,5681.464930555555,28498.0812904708,7124.5203226177,0.0,7124.5203226177
542,B,Y,Pessimistic,5314.414523809523,18279.898186640727,4569.974546660182,0.0,4569.974546660182
543,C,Y,Pessimistic,2382.2676470588235,7086.867579715844,1771.716894928961,0.0,1771.716894928961
544,A,Y,Pessimistic,12186.281770833333,61036.04292079871,15259.010730199678,0.0,15259.010730199678
545,A,Y,Pessimistic,8953.97673611111,44530.8493327771,11132.712333194275,0.0,11132.712333194275
546,A,X,Pessimistic,11515.720862068965,54950.05827083854,13737.514567709635,0.0,13737.514567709635
547,B,Y,Pessimistic,4819.965476190477,16428.465829016386,4107.1164572540965,0.0,4107.1164572540965
548,B,Y,Pessimistic,4283.771731448764,15494.091315358848,3873.522828839712,0.0,3873.522828839712
549,B,X,Pessimistic,3901.1043103448274,13272.43857573537,3318.1096439338426,0.0,3318.1096439338426
550,A,Y,Pessimistic,5020.517647058823,24484.499702272413,6121.124925568103,0.0,6121.124925568103
551,A,Y,Pessimistic,5551.668017241379,27196.764230787037,6799.191057696759,0.0,6799.191057696759
552,A,Y,Pessimistic,6591.461764705882,34836.59934248428,8709.14983562107,0.0,8709.14983562107
553,A,Y,Pessimistic,5918.904782608695,29416.938456168555,7354.234614042139,0.0,7354.234614042139
554,B,Y,Pessimistic,3680.4281896551724,12537.426166162373,3134.3565415405933,0.0,3134.3565415405933
555,C,Y,Pessimistic,4543.560926365796,12343.444736537556,3085.861184134389,0.0,3085.861184134389
556,A,Y,Pessimistic,6082.6425,29969.3197479588,7492.3299369897,0.0,7492.3299369897
557,B,Y,Pessimistic,3782.97452173913,13402.523294690112,3350.630823672528,0.0,3350.630823672528
558,C,Y,Pessimistic,2780.949396551724,7439.521083748781,1859.8802709371953,0.0,1859.8802709371953
559,A,Y,Pessimistic,5003.600866551126,26368.096235469802,6592.024058867451,0.0,6592.024058867451
560,A,Y,Pessimistic,11315.077900552486,55085.33763193576,13771.33440798394,0.0,13771.33440798394
561,A,Y,Pessimistic,5892.4390625,29083.12655085618,7270.781637714045,0.0,7270.781637714045
562,A,X,Pessimistic,15301.633404558404,72860.1725123777,18215.043128094425,0.0,18215.043128094425
563,A,Y,Pessimistic,4849.6305749128915,23657.063211234825,5914.265802808706,0.0,5914.265802808706
564,A,Y,Pessimistic,4635.62109375,22458.991026500982,5614.7477566252455,0.0,5614.7477566252455
565,A,Y,Pessimistic,5614.701562499999,27808.669378262428,6952.167344565607,0.0,6952.167344565607
566,B,Y,Pessimistic,4028.211551724138,13971.109938232852,3492.777484558213,0.0,3492.777484558213
567,B,Y,Pessimistic,4496.0764756944445,16006.855828491389,4001.713957122847,0.0,4001.713957122847
568,B,Y,Pessimistic,4061.8544117647057,13992.84422378681,3498.2110559467023,0.0,3498.2110559467023
569,B,Y,Pessimistic,3841.3991379310346,13161.234702009266,3290.3086755023164,0.0,3290.3086755023164
570,B,Y,Pessimistic,3909.2946180555555,14160.752042829396,3540.188010707349,0.0,3540.188010707349
571,A,Y,Pessimistic,6379.460476190476,31083.466251024794,7770.866562756199,0.0,7770.866562756199
572,A,Y,Pessimistic,5849.140711805555,28776.404539895037,7194.101134973759,0.0,7194.101134973759
573,C,Y,Pessimistic,3427.2060714285712,9343.49631376569,2335.8740784414226,0.0,2335.8740784414226
574,A,Y,Pessimistic,7527.366434782608,36735.32445130497,9183.831112826243,0.0,9183.831112826243
575,B,Y,Pessimistic,4538.394299287411,17545.204600460114,4386.301150115029,0.0,4386.301150115029
576,A,Y,Pessimistic,5827.043103448275,28848.77071231297,7212.192678078242,0.0,7212.192678078242
577,B,Y,Pessimistic,4271.044827586206,14768.185331963887,3692.0463329909717,0.0,3692.0463329909717
578,A,Y,Pessimistic,6901.246274217586,34183.815264327226,8545.953816081807,0.0,8545.953816081807
579,A,Y,Pessimistic,7190.11015625,35464.869926256295,8866.217481564074,0.0,8866.217481564074
580,A,Y,Pessimistic,8883.931810344828,43266.044184446335,10816.511046111584,0.0,10816.511046111584
581,B,Y,Pessimistic,4579.093142361111,16952.07924875147,4238.0198121878675,0.0,4238.0198121878675
582,A,Y,Pessimistic,6032.95207253886,30083.87958781116,7520.96989695279,0.0,7520.96989695279
583,B,Y,Pessimistic,3665.550606585789,12999.837476010944,3249.959369002736,0.0,3249.959369002736
584,B,Y,Pessimistic,3973.1676470588236,13733.655789331176,3433.413947332794,0.0,3433.413947332794
585,A,Y,Pessimistic,4995.5174137931035,24786.307317033778,6196.576829258444,0.0,6196.576829258444
586,A,Y,Pessimistic,12896.604268292682,63067.85667680626,15766.964169201565,0.0,15766.964169201565
587,A,Y,Pessimistic,7949.50486935867,38937.28573488705,9734.321433721763,0.0,9734.321433721763
588,A,Y,Pessimistic,5222.114224137931,25507.783771598562,6376.945942899641,0.0,6376.945942899641
589,B,Y,Pessimistic,3952.4616425992776,15192.908746062993,3798.227186515748,0.0,3798.227186515748
590,B,Y,Pessimistic,4198.583130434782,14515.534374868617,3628.8835937171543,0.0,3628.8835937171543
591,A,Y,Pessimistic,4842.14547826087,23587.048993635137,5896.762248408784,0.0,5896.762248408784
592,B,Y,Pessimistic,3788.5828125,13370.750853840995,3342.6877134602487,0.0,3342.6877134602487
593,A,Y,Pessimistic,8160.345862068964,40072.90963958618,10018.227409896544,0.0,10018.227409896544
594,C,Y,Pessimistic,3511.4584482758623,9601.086785575952,2400.271696393988,0.0,2400.271696393988
595,A,Y,Pessimistic,12643.868706896552,61529.32169563783,15382.330423909458,0.0,15382.330423909458
596,B,Y,Pessimistic,3793.9354310344825,12990.326720331857,3247.5816800829643,0.0,3247.5816800829643
597,B,Y,Pessimistic,4312.638802083333,14781.781606591923,3695.445401647981,0.0,3695.445401647981
598,B,X,Pessimistic,5018.602380952381,16992.737646565158,4248.184411641289,0.0,4248.184411641289
599,A,Y,Pessimistic,8302.250431034483,40184.83705972477,10046.209264931193,0.0,10046.209264931193
600,A,Y,Pessimistic,5890.875172413793,28929.367387538314,7232.341846884578,0.0,7232.341846884578
601,B,Y,Pessimistic,4145.282352941176,14329.643932992374,3582.4109832480935,0.0,3582.4109832480935
602,A,Y,Pessimistic,5336.729411764706,26084.985819494737,6521.246454873684,0.0,6521.246454873684
603,A,Y,Pessimistic,5771.543861209964,28638.34496514721,7159.586241286803,0.0,7159.586241286803
604,A,Y,Pessimistic,6997.309285714286,34224.89861298271,8556.224653245677,0.0,8556.224653245677
605,A,Y,Pessimistic,5920.255902777778,29236.99902458022,7309.249756145055,0.0,7309.249756145055
606,A,Y,Pessimistic,4959.433448275862,24401.100553706332,6100.275138426583,0.0,6100.275138426583
607,C,Y,Pessimistic,3373.5588235294117,10288.874065859176,2572.218516464794,0.0,2572.218516464794
608,A,Y,Pessimistic,7890.06828422877,40907.217227486835,10226.804306871709,0.0,10226.804306871709
609,B,Y,Pessimistic,3903.219051724138,13533.327742414343,3383.331935603586,0.0,3383.331935603586
610,B,Y,Pessimistic,3565.7160590277776,12777.143566214141,3194.2858915535353,0.0,3194.2858915535353
611,B,X,Pessimistic,4892.749761904762,16501.170362078854,4125.2925905197135,0.0,4125.2925905197135
612,A,Y,Pessimistic,5845.72054631829,28826.229332026156,7206.557333006539,0.0,7206.557333006539
613,A,Y,Pessimistic,5777.432352941177,28392.49885561828,7098.12471390457,0.0,7098.12471390457
614,A,Y,Pessimistic,5697.423090277777,27825.00383169443,6956.2509579236075,0.0,6956.2509579236075
615,A,Y,Pessimistic,8350.025,40852.39534964379,10213.098837410947,0.0,10213.098837410947
616,A,Y,Pessimistic,7254.534548611111,35621.900610590536,8905.475152647634,0.0,8905.475152647634
617,A,Y,Pessimistic,5387.316232638889,27492.38674561487,6873.096686403717,0.0,6873.096686403717
618,A,Y,Pessimistic,5705.941176470588,27792.810802015312,6948.202700503828,0.0,6948.202700503828
619,C,Y,Pessimistic,3651.411785714285,10368.931775084817,2592.232943771204,0.0,2592.232943771204
620,A,X,Pessimistic,6396.369404761905,30582.55638441812,7645.63909610453,0.0,7645.63909610453
621,A,Y,Pessimistic,5000.287326388889,24479.28443069309,6119.821107673272,0.0,6119.821107673272
622,B,Y,Pessimistic,3675.927586206896,12857.507497170742,3214.3768742926854,0.0,3214.3768742926854
623,A,Y,Pessimistic,6127.111415929204,30865.376544661896,7716.344136165474,0.0,7716.344136165474
624,A,Y,Pessimistic,5993.380989583333,29955.90136244066,7488.975340610165,0.0,7488.975340610165
625,A,Y,Pessimistic,5339.024131944445,26544.42280335491,6636.105700838728,0.0,6636.105700838728
626,A,Y,Pessimistic,8022.60546875,40027.79318747677,10006.948296869192,0.0,10006.948296869192
627,A,Y,Pessimistic,4964.414705882353,24382.396093744203,6095.599023436051,0.0,6095.599023436051
628,A,Y,Pessimistic,5302.222327586207,26668.83198263829,6667.207995659573,0.0,6667.207995659573
629,A,Y,Pessimistic,7010.0673809523805,33984.81195795213,8496.202989488032,0.0,8496.202989488032
630,A,Y,Pessimistic,6017.648784722222,31393.991127748923,7848.497781937231,0.0,7848.497781937231
631,A,Y,Pessimistic,4534.279568965517,22049.198030037827,5512.299507509457,0.0,5512.299507509457
632,A,X,Pessimistic,5856.173189655172,28110.828976461275,7027.707244115319,0.0,7027.707244115319
633,A,Y,Pessimistic,6116.798333333333,29448.118788778236,7362.029697194559,0.0,7362.029697194559
634,A,Y,Pessimistic,5719.484722222222,29840.200786124544,7460.050196531136,0.0,7460.050196531136
635,A,Y,Pessimistic,5044.010485268631,27209.402243804932,6802.350560951233,0.0,6802.350560951233
636,B,Y,Pessimistic,4942.323990498812,18322.852931936835,4580.713232984209,0.0,4580.713232984209
637,A,Y,Pessimistic,7371.9225,35768.24121346653,8942.060303366632,0.0,8942.060303366632
638,B,Y,Pessimistic,5072.710096153845,17303.866943973793,4325.966735993448,0.0,4325.966735993448
639,B,Y,Pessimistic,4092.996440972222,14652.826511315965,3663.2066278289913,0.0,3663.2066278289913
640,A,Y,Pessimistic,9719.544878472221,47322.03834247245,11830.509585618112,0.0,11830.509585618112
641,A,Y,Pessimistic,4985.387239583333,25448.539771675383,6362.134942918846,0.0,6362.134942918846
642,C,Y,Pessimistic,3114.243576388889,8326.224266174766,2081.5560665436915,0.0,2081.5560665436915
643,A,Y,Pessimistic,6823.021810344828,33744.8573161999,8436.214329049975,0.0,8436.214329049975
644,A,Y,Pessimistic,7833.977548543689,38321.837965408995,9580.459491352249,0.0,9580.459491352249
645,A,Y,Pessimistic,9099.75852173913,44736.34432080876,11184.08608020219,0.0,11184.08608020219
646,C,X,Pessimistic,4259.878214285714,11323.070705230908,2830.767676307727,0.0,2830.767676307727
647,A,Y,Pessimistic,4904.561551724139,24251.869966620892,6062.967491655223,0.0,6062.967491655223
648,A,Y,Pessimistic,5609.491465517241,27215.385262981803,6803.846315745451,0.0,6803.846315745451
649,C,Y,Pessimistic,3140.751473136915,9120.859158950565,2280.2147897376412,0.0,2280.2147897376412
650,B,X,Pessimistic,5431.410952380952,18359.34314126647,4589.835785316617,0.0,4589.835785316617
651,A,Y,Pessimistic,6468.116319444444,31306.081941849312,7826.520485462328,0.0,7826.520485462328
652,A,Y,Pessimistic,5606.623529411764,28601.58067331217,7150.395168328043,0.0,7150.395168328043
653,A,Y,Pessimistic,5043.941319444444,24858.956334504805,6214.739083626201,0.0,6214.739083626201
654,A,Y,Pessimistic,5461.645486111111,28507.79639855553,7126.949099638882,0.0,7126.949099638882
655,A,Y,Pessimistic,6717.508680555556,33819.203000649715,8454.800750162429,0.0,8454.800750162429
656,C,Y,Pessimistic,2750.2999999999997,7333.136868744035,1833.2842171860088,0.0,1833.2842171860088
657,A,Y,Pessimistic,5086.909407665505,26003.433957304747,6500.858489326187,0.0,6500.858489326187
658,A,Y,Pessimistic,5237.913975694444,26282.66712114827,6570.666780287068,0.0,6570.666780287068
659,A,Y,Pessimistic,4852.511764705881,24412.4955741086,6103.12389352715,0.0,6103.12389352715
660,C,Y,Pessimistic,3812.65880952381,10720.390358959121,2680.0975897397802,0.0,2680.0975897397802
661,A,Y,Pessimistic,6080.2962897526495,29394.062511409757,7348.515627852439,0.0,7348.515627852439
662,A,Y,Pessimistic,7199.498534482757,36454.44565136288,9113.61141284072,0.0,9113.61141284072
663,B,Y,Pessimistic,3859.5038738738735,13988.050137783583,3497.0125344458957,0.0,3497.0125344458957
664,B,Y,Pessimistic,4142.9,14752.244477816974,3688.0611194542435,0.0,3688.0611194542435
665,A,Y,Pessimistic,7036.005769230768,35542.24337292696,8885.56084323174,0.0,8885.56084323174
666,A,Y,Pessimistic,5910.431391304348,29523.43311030177,7380.858277575442,0.0,7380.858277575442
667,A,Y,Pessimistic,7490.570775862068,36836.613735292325,9209.153433823081,0.0,9209.153433823081
668,A,Y,Pessimistic,7556.0574137931035,36712.559239190814,9178.139809797703,0.0,9178.139809797703
669,C,Y,Pessimistic,3766.5382142857147,10063.417956563955,2515.854489140989,0.0,2515.854489140989
670,B,Y,Pessimistic,5585.197852028639,19326.765231746613,4831.691307936653,0.0,4831.691307936653
671,B,Y,Pessimistic,4758.014642857143,16225.047717406278,4056.2619293515695,0.0,4056.2619293515695
672,A,Y,Pessimistic,7673.34548611111,37561.734451754186,9390.433612938547,0.0,9390.433612938547
673,A,Y,Pessimistic,5935.958,29299.66837597988,7324.91709399497,0.0,7324.91709399497
674,A,Y,Pessimistic,6923.871267361111,34649.75529952689,8662.438824881723,0.0,8662.438824881723
675,B,Y,Pessimistic,3728.713235294118,13649.811736606982,3412.4529341517455,0.0,3412.4529341517455
676,A,Y,Pessimistic,6277.352802359882,31269.131810005478,7817.282952501369,0.0,7817.282952501369
677,A,Y,Pessimistic,7104.773571428571,34716.666131327824,8679.166532831956,0.0,8679.166532831956
678,A,Y,Pessimistic,6144.369618055555,30669.00629799703,7667.251574499258,0.0,7667.251574499258
679,A,Y,Pessimistic,8446.762155172413,40993.54065405221,10248.385163513052,0.0,10248.385163513052
680,B,Y,Pessimistic,4433.620517241379,15451.265659893588,3862.816414973397,0.0,3862.816414973397
681,C,Y,Pessimistic,3042.4468971631204,8526.281191257589,2131.5702978143972,0.0,2131.5702978143972
682,A,Y,Pessimistic,9438.499287749288,47087.03750396167,11771.759375990418,0.0,11771.759375990418
683,A,Y,Pessimistic,7914.281120689655,39334.358168675186,9833.589542168796,0.0,9833.589542168796
684,A,Y,Pessimistic,6240.655476190476,31103.13372319958,7775.783430799895,0.0,7775.783430799895
685,A,Y,Pessimistic,5808.292013888889,30538.64144431191,7634.6603610779775,0.0,7634.6603610779775
686,A,Y,Pessimistic,5333.094791666666,28210.643494990698,7052.6608737476745,0.0,7052.6608737476745
687,A,Y,Pessimistic,6954.4358506944445,33620.104938463,8405.02623461575,0.0,8405.02623461575
688,C,Y,Pessimistic,3101.160918544194,8949.651033799832,2237.412758449958,0.0,2237.412758449958
689,A,Y,Pessimistic,6098.835294117647,30221.118384466823,7555.279596116706,0.0,7555.279596116706
690,A,Y,Pessimistic,4748.085243055555,23320.260589174268,5830.065147293567,0.0,5830.065147293567
691,A,Y,Pessimistic,7157.792447916666,35108.62784046757,8777.156960116892,0.0,8777.156960116892
692,A,Y,Pessimistic,5629.876128472222,28698.255692134066,7174.563923033516,0.0,7174.563923033516
693,A,Y,Pessimistic,5632.6161764705885,30113.375340957165,7528.343835239291,0.0,7528.343835239291
694,A,X,Pessimistic,6734.707857142857,32380.656612715793,8095.164153178948,0.0,8095.164153178948
695,A,Y,Pessimistic,4525.702517361111,23801.392906844307,5950.348226711077,0.0,5950.348226711077
696,A,Y,Pessimistic,6526.601896551724,31950.936489508586,7987.734122377146,0.0,7987.734122377146
697,A,Y,Pessimistic,8963.567274305555,43768.08787091848,10942.02196772962,0.0,10942.02196772962
698,A,X,Pessimistic,13011.62120689655,61860.148488396444,15465.037122099111,0.0,15465.037122099111
699,A,Y,Pessimistic,7094.599999999999,34248.166421826216,8562.041605456554,0.0,8562.041605456554
700,B,Y,Pessimistic,3726.1483754512637,13823.820981454543,3455.9552453636356,0.0,3455.9552453636356
701,B,Y,Pessimistic,4872.592619047618,17265.400760209865,4316.350190052466,0.0,4316.350190052466
702,C,Y,Pessimistic,3742.628928571428,10208.39888419129,2552.0997210478226,0.0,2552.0997210478226
703,C,Y,Pessimistic,2790.6916666666666,7697.053643253973,1924.2634108134932,0.0,1924.2634108134932
704,A,Y,Pessimistic,8733.42025862069,42650.537805500426,10662.634451375106,0.0,10662.634451375106
705,A,Y,Pessimistic,6739.977604166666,33988.60814628529,8497.152036571322,0.0,8497.152036571322
706,B,Y,Pessimistic,4881.264642857143,16799.358234922798,4199.8395587306995,0.0,4199.8395587306995
707,A,Y,Pessimistic,7018.976822916666,35293.28439216572,8823.32109804143,0.0,8823.32109804143
708,C,Y,Pessimistic,3662.9819214876034,11247.644309258809,2811.911077314702,0.0,2811.911077314702
709,A,Y,Pessimistic,8373.81603448276,42612.92518414555,10653.231296036387,0.0,10653.231296036387
710,C,Y,Pessimistic,3793.6410714285716,10407.400710451024,2601.850177612756,0.0,2601.850177612756
711,A,Y,Pessimistic,5968.809026128266,29448.16711607315,7362.041779018287,0.0,7362.041779018287
712,B,Y,Pessimistic,5610.821666666666,19549.56669478809,4887.391673697022,0.0,4887.391673697022
713,A,Y,Pessimistic,9441.568315972221,46169.833714969915,11542.458428742479,0.0,11542.458428742479
714,B,Y,Pessimistic,3739.7960000000003,13083.88037282238,3270.970093205595,0.0,3270.970093205595
715,A,Y,Pessimistic,5575.7789703315875,29383.23517655076,7345.80879413769,0.0,7345.80879413769
